,attitude.roll,attitude.pitch,attitude.yaw,gravity.x,gravity.y,gravity.z,rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
437,1.015296,-1.329289,-2.879517,0.20318,0.970979,-0.126113,-0.331337,-0.19369,-0.137993,0.024725,-0.299806,-0.025925
438,1.02516,-1.337068,-2.849672,0.197951,0.97281,-0.120179,-0.505208,-1.31081,-0.07582,0.124818,-0.244477,-0.180861
439,1.030297,-1.339062,-2.824682,0.196901,0.97327,-0.118162,-0.157385,-0.429575,0.092123,-0.043093,-0.377414,0.038816
440,1.040107,-1.338539,-2.828636,0.19849,0.973149,-0.116483,0.166455,1.20936,-0.057266,-0.017017,-0.41187,-0.115817
441,1.03762,-1.336011,-2.861178,0.200318,0.972564,-0.118226,0.491152,1.480065,-0.103415,-0.026688,-0.366897,-0.339843
442,1.020283,-1.33486,-2.904314,0.199193,0.972296,-0.122267,0.471994,1.079222,-0.278223,-0.018101,-0.369558,0.00688
443,0.979432,-1.333219,-2.965839,0.195358,0.971911,-0.13119,0.75361,0.825796,-0.283409,0.183853,-0.303912,-0.131613
444,0.93729,-1.326005,-3.017687,0.195304,0.970188,-0.14345,0.635672,0.106763,0.077748,0.292214,-0.253361,-0.190351
445,0.902148,-1.315764,-3.045377,0.197931,0.967655,-0.156377,0.612231,-0.682079,0.232419,0.530341,-0.197605,-0.029201
446,0.848088,-1.303004,-3.081856,0.198439,0.964357,-0.174997,0.876623,-1.042743,0.153543,0.634599,-0.191896,-0.20014
447,0.765818,-1.286178,3.141514,0.194609,0.959769,-0.202383,1.367575,-1.404917,-0.010275,0.369494,-0.080359,-0.128718
448,0.660491,-1.259509,3.071187,0.187895,0.95194,-0.241855,1.887032,-2.193655,0.180235,0.180544,0.232859,-0.066739
449,0.538947,-1.22145,3.002789,0.175663,0.939597,-0.293752,2.403509,-3.232582,0.069806,-0.04459,0.419366,-0.126567
450,0.404484,-1.178971,2.936215,0.15028,0.924213,-0.351049,2.33284,-3.796908,-0.202361,-0.062176,0.774151,0.231817
451,0.290731,-1.140433,2.892756,0.119589,0.908814,-0.399682,1.988836,-3.513006,-0.044974,-0.023413,0.955505,0.351312
452,0.229159,-1.107978,2.885763,0.101418,0.894798,-0.434791,1.343487,-2.336456,0.392323,0.065056,0.57087,0.300941
453,0.195098,-1.084422,2.896955,0.090614,0.884033,-0.458548,1.043396,-2.216844,0.577012,-0.06707,0.22406,0.333776
454,0.182439,-1.063558,2.918871,0.08813,0.874089,-0.477696,0.798777,-1.161001,0.750207,0.051152,0.165645,-0.021618
455,0.195369,-1.054136,2.944884,0.095894,0.869474,-0.484574,0.029067,-0.089813,0.738117,0.037056,0.245211,-0.139831
456,0.233263,-1.059988,2.98374,0.113005,0.872349,-0.475635,-0.74676,0.292434,0.924488,-0.075224,0.004787,0.018359
457,0.281601,-1.076109,3.030062,0.131929,0.880117,-0.456048,-1.231955,0.474594,0.812975,-0.117159,-0.22344,0.233651
458,0.331709,-1.099636,3.077104,0.14782,0.891042,-0.429167,-1.566873,0.281669,0.598306,-0.104531,-0.281926,0.400053
459,0.373062,-1.128226,3.121292,0.156084,0.903654,-0.398795,-1.715946,0.058575,0.308063,-0.092348,-0.405699,0.446754
460,0.40949,-1.15937,-3.127337,0.159218,0.916552,-0.366842,-1.706271,0.390374,-0.090742,-0.130044,-0.451387,0.310827
461,0.435499,-1.193375,-3.110735,0.155461,0.929618,-0.334114,-1.663628,0.585094,-0.60344,-0.204442,-0.395179,0.206215
462,0.44107,-1.230372,-3.115098,0.142532,0.942613,-0.301917,-1.640472,0.415925,-0.941688,-0.133453,-0.341112,0.129829
463,0.443126,-1.268702,-3.120206,0.127558,0.954715,-0.268768,-1.724929,0.262327,-0.819235,-0.010691,-0.018406,0.056457
464,0.454164,-1.301523,-3.102292,0.116702,0.963964,-0.239044,-1.469781,-0.764704,-0.215796,0.042799,0.143061,0.075882
465,0.498045,-1.324822,-3.029292,0.116311,0.969901,-0.213899,-1.512569,-1.472752,0.529363,0.04972,0.035333,-0.007735
466,0.57216,-1.344918,-2.921713,0.121249,0.974598,-0.188269,-1.439991,-1.725387,0.507761,-0.108111,-0.076633,-0.576929
467,0.614695,-1.360636,-2.822573,0.120293,0.977997,-0.170403,-1.164916,-3.247331,0.451812,-0.137841,-0.047379,-0.456077
468,0.664733,-1.372112,-2.719216,0.121732,0.980327,-0.155327,-0.976249,-1.58631,0.490526,-0.08859,-0.057598,-0.121071
469,0.74183,-1.377334,-2.659269,0.129872,0.981344,-0.141712,-0.343662,2.346846,0.169438,-0.130284,-0.062491,-0.030407
470,0.831926,-1.376575,-2.632097,0.142646,0.981198,-0.129953,-0.12836,3.124361,0.283177,-0.224829,0.21445,-0.70571
471,0.917781,-1.373739,-2.58243,0.155474,0.980647,-0.118934,-0.349083,0.936416,0.441467,-0.258532,0.284932,-0.63366
472,0.938168,-1.371394,-2.560043,0.159722,0.980185,-0.1171,0.136494,-0.341094,0.082233,-0.20768,0.138788,-0.021527
473,0.898605,-1.364795,-2.608553,0.160024,0.978857,-0.127352,0.87215,1.027022,-0.098116,0.098475,0.055888,0.561311
474,0.841233,-1.352814,-2.691215,0.161191,0.976336,-0.144126,0.981828,0.726298,-0.114056,0.108752,0.101682,0.629508
475,0.777597,-1.350641,-2.754813,0.153188,0.975864,-0.155597,0.415989,-0.311649,-0.59631,0.615413,0.528745,0.086078
476,0.711434,-1.355702,-2.815655,0.139338,0.976956,-0.161641,-0.087555,-0.319425,-0.612636,0.776525,0.671313,0.142369
477,0.766106,-1.384652,-2.751629,0.12829,0.982725,-0.133338,-1.973811,-0.545013,-0.372354,0.7656,0.628252,0.379859
478,0.902429,-1.408166,-2.594147,0.12704,0.986805,-0.100311,-1.787106,-1.092595,0.271653,0.440557,0.634625,0.019165
479,1.139821,-1.420493,-2.345111,0.135998,0.988726,-0.062532,-1.884719,0.024075,0.556892,0.341495,0.761778,-0.277525
480,1.337301,-1.419691,-2.1534,0.146394,0.988605,-0.034817,-1.150004,0.600173,0.506807,0.225936,0.544644,-0.012912
481,1.506042,-1.412088,-2.002954,0.157661,0.987432,-0.010223,-1.049441,1.221599,0.593239,0.030221,-0.06069,0.274109
482,1.673415,-1.399618,-1.867844,0.169401,0.985385,0.017445,-1.216529,1.97129,0.5377,-0.097197,-0.279757,0.107128
483,1.863832,-1.386838,-1.714391,0.17508,0.983127,0.052826,-1.553169,1.807386,0.259957,-0.183946,-0.372455,0.047425
484,2.025655,-1.372366,-1.576011,0.177047,0.980377,0.086587,-1.416459,1.005252,0.136958,-0.262313,-0.479202,-0.088616
485,2.157255,-1.360467,-1.452246,0.17386,0.977962,0.115519,-1.366645,0.274924,-0.284774,-0.099946,-0.423366,-0.192256
486,2.277301,-1.353489,-1.327496,0.163962,0.976481,0.139937,-1.187606,-0.371917,-0.651231,0.213281,-0.315242,-0.461851
487,2.372514,-1.349836,-1.212677,0.152396,0.975687,0.157453,-0.944643,-0.999853,-0.739528,0.371301,-0.286402,-0.408139
488,2.459283,-1.348229,-1.109895,0.139166,0.975334,0.171284,-0.719414,-0.355768,-0.832784,0.371988,-0.206856,-0.228382
489,2.550523,-1.349689,-1.017501,0.122187,0.975655,0.182068,-0.468222,0.187858,-0.868046,0.284185,-0.084817,-0.197053
490,2.634668,-1.350041,-0.930926,0.106286,0.975732,0.191394,-0.503711,-0.241758,-0.759852,0.343939,0.084753,-0.20882
491,2.694894,-1.346942,-0.852361,0.09588,0.975049,0.20017,-0.533009,-1.232637,-0.691489,0.421592,0.423037,-0.403204
492,2.725916,-1.345086,-0.783105,0.090356,0.974635,0.204704,-0.305162,-1.969855,-0.610973,0.284812,0.492757,-0.287575
493,2.746555,-1.346664,-0.73366,0.085519,0.974987,0.205104,-0.054422,-0.928176,-0.521894,0.32273,0.349155,-0.345576
494,2.764515,-1.35183,-0.697432,0.079966,0.976123,0.20192,0.187854,-1.046597,-0.421774,0.41567,0.284589,-0.309723
495,2.755883,-1.362387,-0.67858,0.077824,0.978361,0.191662,0.578336,-1.448794,-0.34696,0.587139,0.371431,-0.121335
496,2.690526,-1.379525,-0.715547,0.082852,0.981763,0.171051,1.146078,-1.489556,0.295855,0.622348,0.510562,-0.014373
497,2.510575,-1.396135,-0.858232,0.102489,0.984785,0.140267,1.506492,-2.465389,0.792073,0.613484,0.476747,-0.149864
498,2.261115,-1.413133,-1.040046,0.121018,0.987597,0.099946,1.680334,-3.953138,0.265356,0.063109,0.009367,-0.252961
499,1.914454,-1.436765,-1.300985,0.125755,0.991031,0.045002,2.568383,-4.621007,-0.252082,-0.207405,-0.25716,0.012462
500,1.390661,-1.449062,-1.749898,0.119401,0.992599,-0.021744,3.006217,-3.224414,-0.369386,-0.044145,-0.036148,0.383667
501,0.929651,-1.425685,-2.187465,0.115843,0.98949,-0.086456,3.1173,-0.192477,0.025951,0.245424,0.319318,0.371262
502,0.698,-1.378984,-2.445986,0.122496,0.98166,-0.146024,3.206855,1.714043,0.29324,0.365846,0.536345,0.179487
503,0.561474,-1.325821,-2.609852,0.129118,0.970143,-0.205274,3.057629,0.454649,-0.050156,0.233644,0.461314,0.149548
504,0.425013,-1.283748,-2.714382,0.116731,0.959084,-0.257913,2.126711,-3.132617,-0.187726,0.241805,0.325203,0.389994
505,0.305063,-1.251863,-2.741513,0.094171,0.949571,-0.299058,1.535435,-5.509174,0.571763,0.467444,0.100845,0.284181
506,0.246559,-1.210622,-2.687408,0.086015,0.935835,-0.341764,1.840748,-4.861471,1.899798,0.680068,0.010423,0.281049
507,0.281046,-1.16693,-2.580886,0.108993,0.919549,-0.377545,1.359977,-2.350938,2.662342,0.492631,-0.06263,0.271222
508,0.324683,-1.133056,-2.474872,0.135222,0.905712,-0.401735,0.815971,-3.217588,2.480191,0.190874,-0.289836,0.436525
509,0.318879,-1.105282,-2.384235,0.140722,0.893591,-0.426242,0.555917,-4.786078,2.274218,0.076776,-0.590689,0.542179
510,0.302622,-1.086813,-2.302236,0.13867,0.885149,-0.444154,0.098932,-4.057506,1.890874,0.025514,-0.611421,0.522782
511,0.293076,-1.083349,-2.239703,0.135309,0.883532,-0.44839,-0.398978,-2.794824,1.17541,-0.235834,-0.382128,0.473873
512,0.289847,-1.089012,-2.192818,0.132428,0.88617,-0.444023,-0.700297,-1.982001,0.899867,-0.161222,-0.177292,0.354958
513,0.298475,-1.099486,-2.147393,0.133518,0.890974,-0.433968,-0.829127,-1.319579,0.790228,-0.175617,-0.122129,0.334161
514,0.314938,-1.112042,-2.106883,0.137167,0.896605,-0.42104,-0.923307,-0.841328,0.620178,-0.244787,-0.166258,0.259205
515,0.334332,-1.129263,-2.06964,0.140218,0.904098,-0.403653,-1.180838,-0.67338,0.402383,-0.130193,-0.308532,0.079343
516,0.349916,-1.154134,-2.034946,0.138738,0.914445,-0.380174,-1.55967,-0.904501,0.187457,-0.06664,-0.293855,-0.00888
517,0.36427,-1.187815,-1.999385,0.133127,0.927555,-0.349153,-1.976945,-0.873562,0.005042,0.044332,-0.163578,-0.229735
518,0.388986,-1.227639,-1.956027,0.127596,0.941697,-0.31131,-2.157712,-0.730221,0.013209,0.068403,-0.053925,-0.405487
519,0.424285,-1.260736,-1.899645,0.125599,0.952315,-0.278044,-1.621862,-1.125144,0.273832,0.27171,0.356294,-0.760393
520,0.440897,-1.276375,-1.852585,0.123828,0.95697,-0.262415,-0.587813,-1.515574,0.311465,0.437085,0.426987,-0.572881
521,0.451436,-1.272565,-1.814912,0.128176,0.955858,-0.264375,0.095027,-1.075479,0.750437,0.054945,-0.131013,-0.271102
522,0.478899,-1.264359,-1.767972,0.138998,0.953414,-0.267708,0.061947,-0.790069,0.800047,-0.063039,-0.325805,-0.271766
523,0.504543,-1.254897,-1.723349,0.150171,0.950517,-0.271943,0.011284,-0.62601,0.842211,0.156485,0.245177,0.509324
524,0.56445,-1.256913,-1.671977,0.165158,0.951142,-0.260844,-0.793933,1.05881,0.320613,-0.106259,1.096252,0.134608
525,0.542457,-1.264319,-1.701511,0.15574,0.953402,-0.258372,0.76436,-0.858696,-1.025891,-0.146844,1.5258,-0.504583
526,0.432175,-1.249433,-1.788414,0.132289,0.948806,-0.286801,1.083489,-0.678149,-0.632924,-0.00117,-0.637099,0.934186
527,0.394054,-1.248283,-1.830418,0.121681,0.948442,-0.292642,-0.025517,0.03155,-0.527281,0.042336,-0.807939,0.794961
528,0.37214,-1.260524,-1.851883,0.111009,0.952251,-0.2844,-0.714962,0.039992,-0.708364,0.307997,-0.436565,0.733146
529,0.315159,-1.288535,-1.92109,0.086328,0.960428,-0.264788,-1.001429,0.660319,-1.874453,0.543448,-0.059381,0.69115
530,0.182224,-1.31964,-2.064754,0.045032,0.968626,-0.244383,-1.198125,-0.224003,-2.200502,0.517071,0.863726,0.546919
531,0.092136,-1.357292,-2.124404,0.019492,0.977294,-0.210955,-2.043532,-2.513272,0.12525,0.627496,1.234253,0.212924
532,0.170151,-1.394977,-1.975859,0.029612,0.984584,-0.172349,-2.010522,-3.360204,1.436206,0.270697,-0.123835,0.237321
533,0.362797,-1.426127,-1.736933,0.051144,0.989554,-0.134732,-2.008882,-1.322382,1.447493,0.006198,-0.130026,0.257062
534,0.74206,-1.448008,-1.354648,0.08273,0.992471,-0.090231,-2.385999,0.699877,1.682618,-0.044598,-0.114465,0.194067
535,1.256633,-1.448657,-0.85797,0.11581,0.99255,-0.037629,-2.599291,0.997558,1.484194,-0.32101,-0.111035,-0.10176
536,1.659225,-1.430154,-0.456116,0.13957,0.990126,0.012374,-2.389605,-0.313621,0.992752,-0.365812,-0.098662,-0.142257
537,1.896218,-1.409553,-0.197697,0.152067,0.987028,0.05131,-1.940271,-1.125524,0.37843,-0.218504,-0.137877,-0.161799
538,2.052993,-1.394074,-0.014474,0.155712,0.984425,0.081501,-1.579401,-1.246546,-0.038705,0.065708,-0.202031,-0.189838
539,2.16428,-1.38198,0.124072,0.155557,0.982227,0.104941,-1.324529,-1.151091,-0.154552,0.217825,-0.119511,-0.148108
540,2.274296,-1.36833,0.249506,0.153308,0.979574,0.130049,-1.432743,-0.346258,-0.198,0.179852,-0.052358,-0.241637
541,2.386386,-1.350676,0.364624,0.149633,0.975871,0.158952,-1.484217,0.076808,-0.191424,0.198954,-0.059688,-0.277711
542,2.47591,-1.333606,0.458911,0.145092,0.972002,0.184772,-1.244132,-0.270833,-0.308942,0.216556,-0.060823,-0.262576
543,2.546111,-1.319999,0.540297,0.139181,0.968715,0.205426,-1.069631,-0.501035,-0.434547,0.202402,0.076421,-0.291333
544,2.60536,-1.30864,0.614333,0.132387,0.965833,0.222753,-0.938982,-0.698291,-0.502816,0.186201,0.188097,-0.375601
545,2.647261,-1.299142,0.676918,0.127287,0.963328,0.236169,-0.703927,-1.063571,-0.467591,0.239504,0.278371,-0.417443
546,2.667511,-1.29623,0.720963,0.123758,0.962543,0.241192,-0.225954,-1.055675,-0.458921,0.287329,0.327054,-0.393322
547,2.678259,-1.300564,0.748955,0.119293,0.963709,0.238774,0.155441,-0.653467,-0.406566,0.366699,0.380941,-0.325246
548,2.676658,-1.308564,0.759543,0.116214,0.965814,0.231683,0.364726,-0.668783,-0.22135,0.33627,0.2331,-0.377557
549,2.647074,-1.320695,0.752414,0.117447,0.968887,0.217814,0.741149,-1.425366,-0.222024,0.39238,0.201508,-0.375956
550,2.588019,-1.341633,0.727864,0.119403,0.973857,0.193198,1.250158,-1.919129,-0.261633,0.474973,0.19283,-0.363959
551,2.466918,-1.372172,0.652999,0.123223,0.980339,0.15405,2.031436,-2.826206,-0.27859,0.503333,-0.020302,-0.162763
552,2.239027,-1.409734,0.48677,0.125827,0.987057,0.099325,2.50584,-3.294799,-0.189218,0.525586,0.090533,-0.001944
553,1.861245,-1.435217,0.178059,0.129437,0.990823,0.038689,2.611444,-3.88053,-0.057406,0.470676,0.025733,0.239296
554,1.429394,-1.435899,-0.177982,0.133083,0.990915,-0.018945,2.256641,-3.686726,0.268879,0.088993,0.279791,0.516793
555,1.051466,-1.415264,-0.513485,0.134437,0.987929,-0.076854,2.957521,-1.314831,0.046409,0.052728,0.494447,0.433818
556,0.741976,-1.373344,-0.823768,0.132536,0.980569,-0.144576,3.509044,-0.048492,-0.09664,0.15703,0.69837,-0.044922
557,0.577534,-1.32745,-0.98557,0.131534,0.970537,-0.201847,2.524456,-0.381059,0.008004,0.131299,0.659315,0.384053
558,0.473594,-1.288153,-1.077619,0.12719,0.960322,-0.248178,2.249918,-1.009373,-0.07002,0.025963,0.473471,0.334603
559,0.394479,-1.246327,-1.117559,0.122519,0.94782,-0.294303,2.116316,-2.532806,0.599706,0.075708,0.054774,0.26757
560,0.346769,-1.203542,-1.108485,0.122023,0.933317,-0.337666,1.734557,-2.958461,1.082557,0.2558,-0.008573,0.26479
561,0.322561,-1.169102,-1.065339,0.123934,0.9204,-0.370801,1.195704,-3.31707,1.452062,0.321973,-0.083257,0.287259
562,0.312325,-1.140205,-1.007098,0.128254,0.908719,-0.397203,0.856729,-3.057805,1.644847,0.268048,-0.230695,0.3564
563,0.314535,-1.120289,-0.934839,0.134705,0.900226,-0.414049,0.275716,-3.222814,1.854644,0.043457,-0.431873,0.520189
564,0.316632,-1.106226,-0.862258,0.139501,0.894014,-0.425755,0.117605,-3.065644,1.58201,-0.080358,-0.471682,0.526036
565,0.312492,-1.100133,-0.804561,0.13941,0.891268,-0.431505,-0.288389,-2.620623,1.201522,-0.181737,-0.446672,0.523027
566,0.308818,-1.103983,-0.75818,0.136779,0.893007,-0.428742,-0.627456,-2.035087,0.788206,-0.22203,-0.445634,0.493012
567,0.310567,-1.116193,-0.718734,0.134186,0.898435,-0.418087,-0.970643,-1.446114,0.584228,-0.256272,-0.331403,0.426724
568,0.322333,-1.134751,-0.681047,0.13379,0.906429,-0.400593,-1.235372,-0.919389,0.42788,-0.207307,-0.217419,0.1675
569,0.34773,-1.158785,-0.640307,0.136456,0.916317,-0.376472,-1.513627,-0.419788,0.406068,-0.188396,-0.183971,0.092094
570,0.386948,-1.187071,-0.591884,0.14127,0.927276,-0.346683,-1.734662,-0.286672,0.342397,-0.105748,-0.080078,-0.046658
571,0.432769,-1.216746,-0.537265,0.145393,0.937976,-0.314719,-1.746942,-0.212954,0.299488,-0.084281,0.06651,-0.267785
572,0.482378,-1.243099,-0.480424,0.149299,0.946786,-0.285118,-1.456732,-0.231984,0.278038,-0.013434,0.333259,-0.606148
573,0.522795,-1.259228,-0.4271,0.153051,0.951854,-0.265584,-0.901332,-0.685022,0.403207,0.109919,0.423192,-0.656931
574,0.552562,-1.261535,-0.383195,0.159734,0.952559,-0.259041,-0.161503,-0.429343,0.557599,0.263575,0.158327,-0.278694
575,0.581038,-1.251945,-0.353329,0.172052,0.949596,-0.262013,0.28855,0.172431,0.726614,-0.065317,-0.080089,-0.254085
576,0.60123,-1.23737,-0.330572,0.185117,0.944927,-0.269872,0.462828,-0.27006,0.676055,-0.151807,-0.183849,-0.265635
577,0.609005,-1.224886,-0.31285,0.193944,0.940767,-0.27808,0.19417,-0.359135,0.540765,0.001902,-0.009615,0.279347
578,0.647338,-1.22215,-0.284358,0.20601,0.939836,-0.272496,-0.365836,1.203942,0.414141,-0.151689,0.184721,0.59943
579,0.705077,-1.230971,-0.262892,0.216009,0.942813,-0.253829,-0.683991,2.097451,-0.310276,-0.252844,0.423779,0.339339
580,0.69148,-1.246431,-0.297856,0.203218,0.947853,-0.245483,0.420561,-0.304263,-1.120945,-0.250505,0.690361,0.387833
581,0.625255,-1.249281,-0.378934,0.184946,0.948758,-0.256203,0.818729,1.227046,-1.060306,-0.165414,-0.32391,0.869179
582,0.55603,-1.248157,-0.462445,0.167344,0.948402,-0.269288,0.562813,-0.177119,-1.072045,-0.071092,-0.450782,0.805238
583,0.482538,-1.261458,-0.516754,0.141253,0.952535,-0.269649,-0.588692,-1.420612,-1.060335,0.37161,-0.072179,0.625423
584,0.430494,-1.291018,-0.55145,0.115229,0.961117,-0.250924,-1.372062,-0.518841,-1.050939,0.543676,0.386387,0.378976
585,0.456212,-1.326335,-0.524912,0.106614,0.970268,-0.217252,-1.62973,0.250902,0.082863,0.602996,0.590905,-0.03403
586,0.539148,-1.339685,-0.440473,0.117583,0.973413,-0.196537,-0.977125,-0.172442,0.689373,0.164278,0.051337,0.158146
587,0.651264,-1.348279,-0.326107,0.133756,0.975345,-0.175487,-1.168643,0.14699,0.892724,0.093584,-0.09769,0.01411
588,0.788866,-1.355259,-0.181073,0.151728,0.976862,-0.150679,-1.341486,-0.479142,0.979914,0.03388,-0.080988,-0.049715
589,0.930073,-1.357524,-0.028351,0.169648,0.977344,-0.126501,-1.263233,-0.194844,0.944845,-0.145752,-0.111438,-0.100428
590,1.059262,-1.356559,0.101705,0.185353,0.977139,-0.104052,-1.027398,0.257106,0.672448,-0.171727,-0.148816,-0.228604
591,1.149302,-1.356425,0.18734,0.194077,0.97711,-0.087018,-0.673516,0.254307,0.266863,-0.148011,-0.153395,-0.206729
592,1.193069,-1.357934,0.230785,0.196327,0.97743,-0.077899,-0.338847,-0.060149,0.027117,-0.040748,-0.199385,-0.220777
593,1.202273,-1.360007,0.243848,0.195145,0.977866,-0.075358,-0.053029,-0.176887,-0.064741,0.049239,-0.213904,-0.228765
594,1.185833,-1.359803,0.22749,0.194065,0.977823,-0.078631,0.290498,0.073259,-0.047706,0.084133,-0.220377,-0.260419
595,1.14348,-1.357918,0.181682,0.192239,0.977427,-0.087541,0.588838,0.124817,-0.146101,0.049201,-0.219523,-0.299452
596,1.072303,-1.354089,0.109278,0.188814,0.976611,-0.102781,0.892901,-0.144564,-0.176747,0.010695,-0.255328,-0.227053
597,0.98257,-1.347588,0.020476,0.184124,0.975192,-0.122809,1.009952,-0.049863,-0.250827,0.016911,-0.381534,-0.063638
598,0.909988,-1.340621,-0.056136,0.180094,0.973626,-0.140005,0.819247,0.083664,-0.177554,0.041036,-0.29812,-0.055505
599,0.861805,-1.333312,-0.107024,0.17854,0.971933,-0.153147,0.616059,0.10304,-0.05188,0.042621,-0.231515,-0.075018
600,0.829829,-1.324817,-0.145163,0.179639,0.969899,-0.164345,0.661634,0.393219,0.068776,0.087649,-0.213063,-0.082862
601,0.805739,-1.312952,-0.185417,0.183917,0.966942,-0.176583,0.836819,0.924148,0.077865,0.137326,-0.185005,0.016717
602,0.774948,-1.299482,-0.231812,0.187492,0.96342,-0.191452,0.938124,0.404039,0.050323,0.372506,-0.109721,-0.069092
603,0.728892,-1.283773,-0.277973,0.188538,0.959091,-0.211146,1.098844,-0.339233,0.104741,0.477432,-0.125076,-0.096959
604,0.664515,-1.260124,-0.330114,0.188502,0.952128,-0.240631,1.621553,-0.995421,0.178668,0.577214,-0.074015,0.024048
605,0.575454,-1.224852,-0.392682,0.184524,0.940756,-0.284456,2.261422,-1.882319,0.303915,0.266633,0.714502,-0.188597
606,0.473821,-1.174807,-0.442086,0.175993,0.922615,-0.343212,2.695687,-3.329175,0.512832,0.025545,0.866233,-0.064366
607,0.366959,-1.121772,-0.478652,0.155736,0.900871,-0.405174,2.738585,-3.707795,0.321337,-0.24561,0.898247,0.351509
608,0.274292,-1.069003,-0.504822,0.130283,0.876722,-0.463007,2.634461,-3.462066,0.232701,-0.145175,0.893664,0.260904
609,0.192646,-1.022452,-0.519094,0.0998,0.853389,-0.511623,2.12772,-2.991533,0.218944,-0.351264,0.091756,0.333248
610,0.160475,-0.98739,-0.515696,0.08802,0.834591,-0.543785,1.40942,-1.13542,0.474331,-0.231636,-0.1049,0.322959
611,0.154318,-0.965648,-0.506091,0.08744,0.822418,-0.562117,0.896328,-0.450607,0.426072,-0.042213,-0.133255,0.282789
612,0.170112,-0.952019,-0.489591,0.098195,0.814588,-0.57166,0.341264,0.454717,0.680613,0.073756,-0.042524,0.293859
613,0.210061,-0.952871,-0.4613,0.120803,0.815082,-0.566603,-0.516036,0.985332,0.864088,-0.098235,-0.096027,0.265746
614,0.263403,-0.966417,-0.420664,0.147953,0.822855,-0.548645,-1.162278,0.967786,1.016626,-0.200748,-0.124567,0.220916
615,0.322136,-0.990392,-0.37243,0.173605,0.836241,-0.520147,-1.757151,0.922509,0.86725,-0.26911,-0.236021,0.152258
616,0.382524,-1.024048,-0.321396,0.194061,0.85422,-0.482327,-2.17668,0.820724,0.578167,-0.239333,-0.370287,0.220913
617,0.44065,-1.063056,-0.273875,0.207375,0.873846,-0.439749,-2.31299,0.894414,0.117785,-0.183525,-0.369893,0.256964
618,0.484488,-1.108484,-0.243385,0.20773,0.895023,-0.394677,-2.361136,0.781666,-0.681437,-0.101224,-0.403233,0.181222
619,0.507519,-1.160117,-0.233194,0.194023,0.91685,-0.348897,-2.395698,0.643262,-1.203862,-0.043801,-0.32136,0.007787
620,0.521765,-1.210917,-0.22989,0.175512,0.935939,-0.305287,-2.036369,0.476417,-1.083634,-0.019064,0.264973,-0.332774
621,0.540945,-1.248004,-0.213051,0.163338,0.948353,-0.271906,-1.726601,-0.008662,-0.459143,-0.122277,0.489894,-0.260076
622,0.603119,-1.280626,-0.139681,0.162274,0.958195,-0.235615,-2.116206,-0.623268,0.395637,-0.081784,0.135509,-0.069149
623,0.727514,-1.30488,0.001213,0.174743,0.964852,-0.196241,-2.008412,-0.389018,0.861835,-0.131286,-0.000237,-0.171893
624,0.8455,-1.315817,0.124522,0.188717,0.967669,-0.167294,-1.229711,0.09696,0.666894,-0.228314,-0.031542,-0.247714
625,0.954609,-1.318317,0.225893,0.203836,0.968296,-0.14435,-1.072674,0.930218,0.743835,-0.298715,-0.103275,-0.012678
626,1.093618,-1.316982,0.33641,0.223018,0.967962,-0.115307,-1.144963,1.944584,0.750576,-0.232189,-0.095861,0.137982
627,1.200581,-1.314182,0.401692,0.236579,0.967255,-0.091819,-0.19684,2.334184,0.268522,-0.173362,-0.121491,0.446296
628,1.197191,-1.309659,0.354297,0.240337,0.966097,-0.094216,0.939649,1.762935,-0.11805,0.020893,0.075911,-0.019553
629,1.170651,-1.31247,0.319566,0.23525,0.966819,-0.099502,-0.283311,-0.730773,-0.415021,0.466364,0.22239,-0.075089
630,1.168113,-1.322575,0.353966,0.225995,0.969351,-0.096265,-0.290501,-2.031589,-0.114303,0.778003,0.256678,-0.057178
631,1.144549,-1.318765,0.352388,0.227026,0.968408,-0.10309,-0.046093,-0.366065,0.34781,0.290582,0.506934,-0.001433
632,1.211803,-1.311816,0.41396,0.239736,0.966652,-0.089962,-0.703714,0.580872,0.67422,0.231242,1.455986,-1.149815
633,1.218039,-1.29913,0.412712,0.251782,0.963325,-0.092695,1.040677,0.393409,0.487956,-0.001645,0.279549,0.177931
634,1.161082,-1.284046,0.314889,0.259399,0.959168,-0.112655,1.432575,2.558791,-0.036578,-0.12889,-0.26915,0.556899
635,1.1329,-1.276395,0.246748,0.262761,0.956976,-0.123028,0.785154,1.204831,-0.009455,-0.08202,-0.305548,0.15884
636,1.127749,-1.274523,0.236763,0.263742,0.956431,-0.125148,-0.19012,-0.260741,-0.025072,-0.143228,-0.309519,0.095103
637,1.153269,-1.283698,0.276056,0.258816,0.959069,-0.114813,-0.974002,-0.656596,-0.251162,-0.207745,-0.151223,0.046454
638,1.197427,-1.2942,0.334732,0.254237,0.96199,-0.099596,-0.630283,-0.614018,-0.008466,0.047261,-0.015213,-0.316404
639,1.197234,-1.292307,0.335152,0.255913,0.961472,-0.10031,0.237799,0.521614,0.026053,0.066032,-0.131363,-0.426103
640,1.19573,-1.291848,0.305182,0.256172,0.961346,-0.100856,0.539863,1.761405,-0.188139,-0.097863,-0.278744,-0.262731
641,1.185634,-1.291635,0.251809,0.255331,0.961287,-0.103514,0.740256,2.077569,-0.305717,-0.039541,-0.309538,0.030211
