,attitude.roll,attitude.pitch,attitude.yaw,gravity.x,gravity.y,gravity.z,rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
404,1.181879,-1.252692,-2.356113,0.289401,0.94983,-0.118594,0.864542,-0.588706,0.341119,0.046887,-0.018525,0.118075
405,1.129041,-1.234332,-2.395069,0.298451,0.943928,-0.141145,0.974671,-0.844249,0.747072,-0.023304,0.529415,0.092882
406,1.090395,-1.209166,-2.421717,0.313747,0.935321,-0.1635,1.002755,-0.566057,0.949874,-0.11349,0.686581,-0.054121
407,1.049208,-1.185926,-2.457193,0.325511,0.926847,-0.187062,1.18742,-0.286837,0.494675,-0.070719,0.482897,-0.204326
408,1.001518,-1.171864,-2.506126,0.327169,0.921476,-0.209372,1.115023,-0.084125,-0.051951,0.024791,0.390978,-0.264139
409,0.961649,-1.161256,-2.548007,0.326563,0.917304,-0.227827,0.883241,-0.01035,0.080931,0.09728,0.787042,-0.336428
410,0.943081,-1.14841,-2.568859,0.331787,0.912113,-0.240752,0.647083,-0.039463,0.37308,0.226608,0.644283,-0.27997
411,0.93005,-1.13671,-2.577484,0.337155,0.907255,-0.251418,0.354392,-0.414258,0.3149,0.095081,0.440753,-0.201066
412,0.91826,-1.134107,-2.574946,0.336042,0.906157,-0.256808,-0.175371,-0.837343,0.017981,0.056765,0.274675,-0.230299
413,0.912665,-1.141751,-2.560926,0.32911,0.909363,-0.25444,-0.60157,-0.901148,-0.172922,-0.042932,0.165023,-0.121994
414,0.918533,-1.153321,-2.538326,0.322214,0.914115,-0.246101,-0.776418,-0.631046,-0.16808,-0.138452,0.005944,-0.023003
415,0.935523,-1.167136,-2.509111,0.316152,0.919629,-0.233075,-0.950128,-0.420298,-0.238999,-0.19042,-0.218137,0.060116
416,0.961291,-1.184922,-2.473283,0.308591,0.92647,-0.215453,-1.150859,-0.33603,-0.359082,-0.256955,-0.402574,0.092879
417,0.996876,-1.205432,-2.428798,0.300037,0.933994,-0.193978,-1.300649,-0.246874,-0.413654,-0.254245,-0.465915,0.085793
418,1.04701,-1.226796,-2.373271,0.292033,0.941413,-0.168678,-1.427608,0.001733,-0.403109,-0.265269,-0.54676,0.058296
419,1.113875,-1.247841,-2.30557,0.284805,0.948301,-0.140016,-1.490599,0.218248,-0.414508,-0.197051,-0.684172,-0.043624
420,1.193253,-1.267124,-2.228275,0.277957,0.954245,-0.110229,-1.454028,0.315998,-0.382331,-0.172458,-0.67121,-0.102906
421,1.274735,-1.28219,-2.14875,0.272223,0.958641,-0.083035,-1.248958,0.231779,-0.278242,-0.152289,-0.555657,-0.186328
422,1.344822,-1.289851,-2.078913,0.270203,0.960794,-0.06212,-0.905226,0.078191,0.003162,-0.102174,-0.416116,-0.218932
423,1.394155,-1.288581,-2.027398,0.274138,0.960441,-0.048934,-0.586999,-0.02535,0.312097,-0.047942,-0.256187,-0.189317
424,1.433433,-1.281589,-1.986842,0.282494,0.95847,-0.03905,-0.493604,0.029059,0.477186,-0.06234,-0.100347,-0.132733
425,1.469388,-1.273409,-1.950175,0.291507,0.956105,-0.029663,-0.460263,0.05889,0.44747,-0.122867,0.030879,-0.139252
426,1.492829,-1.265608,-1.925826,0.299549,0.953791,-0.023403,-0.128236,-0.156276,0.421223,-0.192387,0.166144,-0.159413
427,1.462492,-1.257056,-1.951449,0.3068,0.951186,-0.033358,0.763604,-0.24963,0.349592,-0.132804,0.585801,-0.029966
428,1.403111,-1.249405,-2.015938,0.311447,0.948797,-0.05272,1.110642,0.287035,0.107774,0.017655,0.915598,0.377626
429,1.374687,-1.248995,-2.056943,0.310204,0.948667,-0.061626,0.356346,0.524974,-0.132808,0.037102,0.265719,0.252971
430,1.333484,-1.248593,-2.103669,0.307772,0.94854,-0.074441,0.893137,0.083141,-0.129561,0.233579,0.887245,0.019845
431,1.303258,-1.242895,-2.136481,0.31059,0.94672,-0.085136,0.385999,-0.032978,0.310358,0.606845,0.616146,-0.011986
432,1.28714,-1.235515,-2.152363,0.315877,0.944318,-0.092084,0.391697,-0.022063,0.239881,0.455333,0.185992,-0.16106
433,1.273239,-1.228017,-2.169082,0.321327,0.941824,-0.098539,0.299547,0.178323,0.291323,0.035668,0.169473,-0.207812
434,1.281395,-1.222475,-2.168233,0.327117,0.939947,-0.097403,-0.072283,0.478106,0.237067,0.033066,0.190287,-0.025812
435,1.309086,-1.221517,-2.150568,0.330558,0.93962,-0.088541,-0.391162,0.565153,0.057403,0.117547,0.158891,-0.009832
436,1.347925,-1.224843,-2.119236,0.330697,0.940753,-0.074948,-0.654974,0.372707,-0.072379,0.107948,-0.147692,0.051144
437,1.392241,-1.230039,-2.074446,0.328878,0.942502,-0.059355,-0.848774,-0.067445,-0.122307,0.06573,-0.198224,0.045881
438,1.434513,-1.236403,-2.024239,0.325144,0.94461,-0.044588,-0.852669,-0.308899,-0.209619,0.034308,-0.172759,0.044893
439,1.468962,-1.242694,-1.981835,0.320569,0.946656,-0.032758,-0.610031,-0.242493,-0.243261,-0.151196,-0.171952,-0.019458
440,1.484663,-1.248737,-1.962185,0.315338,0.948586,-0.027229,-0.180189,-0.075497,-0.286406,-0.191238,-0.17469,-0.034142
441,1.48199,-1.254982,-1.966438,0.309357,0.950544,-0.027545,0.161448,0.155775,-0.343068,-0.225144,-0.246747,-0.05711
442,1.465223,-1.261938,-1.990357,0.302269,0.952681,-0.032031,0.429473,0.387305,-0.400245,-0.170418,-0.428038,-0.076032
443,1.436827,-1.268764,-2.031334,0.294785,0.954734,-0.03973,0.633308,0.623145,-0.414078,-0.150101,-0.477134,-0.087818
444,1.401196,-1.274366,-2.082836,0.287906,0.956385,-0.049303,0.739023,0.683339,-0.373893,-0.070774,-0.516337,-0.073454
445,1.359922,-1.278139,-2.139395,0.282097,0.957481,-0.060385,0.772559,0.603107,-0.319077,0.102379,-0.499839,-0.05961
446,1.317739,-1.279819,-2.193559,0.277741,0.957964,-0.071824,0.719988,0.400485,-0.218771,0.182265,-0.446444,-0.051604
447,1.275939,-1.278229,-2.241753,0.275955,0.957507,-0.08381,0.673037,0.102717,-0.039256,0.191559,-0.38695,-0.047614
448,1.235979,-1.273039,-2.282039,0.277076,0.955997,-0.096399,0.599616,-0.166132,0.124013,0.069878,-0.202579,0.028299
449,1.19899,-1.265285,-2.312802,0.28022,0.953693,-0.10927,0.54612,-0.537214,0.261916,0.030739,-0.132374,0.069841
450,1.156016,-1.25359,-2.339316,0.285457,0.95011,-0.125694,0.677256,-1.073231,0.460071,0.012913,-0.046302,0.077858
451,1.106415,-1.234441,-2.36769,0.295089,0.943964,-0.147815,0.890156,-1.070043,0.809795,-0.069488,0.464606,0.018192
452,1.062371,-1.208056,-2.397991,0.309948,0.934928,-0.172732,1.203301,-0.594362,0.928877,0.054508,0.670709,-0.227338
453,1.015676,-1.182533,-2.440462,0.321726,0.925568,-0.199526,1.331417,-0.27357,0.515959,0.18894,0.733978,-0.389906
454,0.971509,-1.165209,-2.481911,0.325797,0.918871,-0.222549,0.982584,-0.320177,0.219821,0.097925,0.83647,-0.365616
455,0.948011,-1.152622,-2.500339,0.329846,0.913832,-0.23687,0.485404,-0.380949,0.396956,0.175372,0.825472,-0.182762
456,0.943718,-1.141985,-2.495461,0.336679,0.909461,-0.243974,0.074953,-0.465088,0.481791,0.039755,0.471414,-0.139693
457,0.947107,-1.140265,-2.47858,0.338774,0.908744,-0.243746,-0.437968,-0.733637,0.152744,0.013109,0.13305,-0.141859
458,0.951341,-1.150136,-2.452745,0.332482,0.91282,-0.237089,-0.853958,-1.079055,-0.218255,-0.087838,-0.275552,-0.094912
459,0.954995,-1.166944,-2.424075,0.320776,0.919554,-0.226978,-0.995209,-1.119367,-0.403993,-0.130911,-0.290541,-0.071759
460,0.965772,-1.186185,-2.391112,0.308592,0.926944,-0.213403,-1.121,-0.87704,-0.422274,-0.180937,-0.286609,-0.01322
461,0.992237,-1.205987,-2.347046,0.298701,0.934192,-0.195085,-1.273977,-0.641442,-0.332845,-0.221888,-0.24303,0.004396
462,1.035065,-1.224184,-2.291894,0.292111,0.940529,-0.17341,-1.293207,-0.312596,-0.235124,-0.227307,-0.221993,-0.009177
463,1.089222,-1.241772,-2.232362,0.286363,0.946358,-0.149657,-1.292303,0.026558,-0.334897,-0.195191,-0.336663,-0.024644
464,1.153531,-1.261409,-2.168355,0.278343,0.95252,-0.123388,-1.356747,0.243685,-0.497995,-0.152931,-0.408071,-0.057917
465,1.227507,-1.280606,-2.096649,0.269429,0.958189,-0.096305,-1.30351,0.261445,-0.455987,-0.096654,-0.495634,-0.094781
466,1.301771,-1.29362,-2.022867,0.263786,0.961832,-0.072728,-1.098322,0.095742,-0.221469,-0.063362,-0.399912,-0.126109
467,1.362333,-1.299921,-1.958253,0.26177,0.963537,-0.055374,-0.820932,-0.19572,-0.035424,-0.064703,-0.352087,-0.18068
468,1.405448,-1.30089,-1.906819,0.262992,0.963796,-0.043886,-0.610228,-0.361279,0.15854,-0.135933,-0.301839,-0.133665
469,1.44091,-1.297532,-1.862869,0.26759,0.962895,-0.034953,-0.554173,-0.330081,0.299897,-0.193997,-0.279973,-0.12827
470,1.47806,-1.292323,-1.817324,0.273694,0.961476,-0.025454,-0.573789,-0.399346,0.322281,-0.187025,-0.006047,-0.064816
471,1.489896,-1.289793,-1.793901,0.276399,0.960778,-0.02241,-0.052743,-0.659679,-0.027327,-0.163652,0.093742,-0.06896
472,1.442632,-1.290045,-1.827523,0.274793,0.960847,-0.035413,0.71095,-0.59047,-0.148132,-0.18768,1.03662,0.123776
473,1.384798,-1.297947,-1.886663,0.264816,0.963007,-0.049831,0.649126,0.066011,-0.694198,-0.332351,0.441732,0.34338
474,1.305709,-1.310121,-1.967479,0.248717,0.966216,-0.067521,1.108534,0.0321,-0.870407,-0.047499,0.920319,0.385209
475,1.249642,-1.3172,-2.039862,0.238046,0.968016,-0.079191,0.476054,0.853448,-0.327879,0.712027,0.928819,0.173277
476,1.23873,-1.306706,-2.065157,0.24676,0.96533,-0.085091,0.598951,0.517519,0.721335,0.56661,-0.132368,-0.437125
477,1.225718,-1.289402,-2.078904,0.261314,0.960669,-0.093932,0.125495,-0.297157,0.800257,0.152352,-0.132727,-0.205583
478,1.257891,-1.277625,-2.03678,0.274947,0.957332,-0.088954,-0.541991,-0.361338,0.646126,0.045763,0.093434,-0.212071
479,1.310343,-1.274464,-1.981237,0.282155,0.956414,-0.075196,-0.862902,0.171102,0.175321,0.043513,0.132499,0.008531
480,1.386916,-1.282571,-1.910916,0.279449,0.95875,-0.051972,-1.18435,0.593782,-0.285734,0.166321,0.213507,0.02115
481,1.481457,-1.291429,-1.827129,0.274637,0.96123,-0.024601,-1.202051,0.699272,-0.277447,0.270789,-0.071643,-0.058376
482,1.570503,-1.299227,-1.742913,0.268233,0.963351,-7.90E-05,-1.157973,0.191415,-0.385447,0.269228,-0.079989,-0.080518
483,1.656629,-1.307391,-1.6523,0.259399,0.965509,0.02232,-1.191072,-0.190345,-0.525126,0.047867,-0.227685,-0.075649
484,1.740433,-1.318203,-1.560754,0.246315,0.968268,0.04219,-0.979922,-0.210369,-0.761839,-0.061455,-0.222372,-0.204772
485,1.807699,-1.33038,-1.488832,0.231444,0.971239,0.055879,-0.578111,-0.055207,-0.751753,-0.048659,-0.168718,-0.228334
486,1.854349,-1.341174,-1.442876,0.218506,0.973752,0.063674,-0.312026,0.197832,-0.592122,-0.020813,-0.157407,-0.199721
487,1.899957,-1.348925,-1.402998,0.208225,0.975487,0.071127,-0.306399,0.397542,-0.456674,0.069469,-0.463387,-0.098028
488,1.94043,-1.353701,-1.369904,0.200829,0.976527,0.07781,-0.209111,0.390066,-0.270115,0.118461,-0.57783,-0.103261
489,1.952473,-1.356455,-1.36329,0.197382,0.977117,0.079221,0.124293,0.193317,-0.108369,0.133703,-0.562688,-0.144315
490,1.922979,-1.361513,-1.392332,0.19499,0.97818,0.071659,0.548298,-0.229815,-0.155071,0.183108,-0.36026,-0.193211
491,1.847226,-1.370263,-1.46008,0.191612,0.979961,0.054359,0.87243,-0.590692,-0.232461,0.267174,-0.223765,-0.108848
492,1.753498,-1.378981,-1.540102,0.187451,0.98166,0.034634,0.840225,-0.869692,-0.230192,0.257038,-0.247544,-0.097653
493,1.645913,-1.383387,-1.629206,0.18577,0.98249,0.013981,0.876691,-1.084813,-0.011745,0.092322,-0.413292,0.036099
494,1.527163,-1.380287,-1.722939,0.189161,0.981908,-0.008259,0.874441,-1.513228,0.299641,-0.046965,-0.439565,0.133793
495,1.385835,-1.366319,-1.827869,0.199577,0.979167,-0.037341,1.289034,-2.11514,0.746621,-0.13015,-0.322261,0.13338
496,1.23907,-1.339531,-1.935308,0.216701,0.973377,-0.074644,1.519517,-1.960894,1.133661,-0.262645,0.098904,-0.0161
497,1.130993,-1.304454,-2.015138,0.238147,0.96474,-0.112058,1.64046,-1.261987,1.273547,-0.168978,0.467633,-0.116702
498,1.049849,-1.265394,-2.08535,0.260784,0.953726,-0.149643,1.793728,-0.39644,1.271372,-0.090694,0.667413,-0.104508
499,0.993524,-1.231024,-2.13163,0.27926,0.942831,-0.181876,1.351592,-0.86957,0.892876,0.214194,0.2093,-0.107751
500,0.93893,-1.207582,-2.163381,0.286679,0.93476,-0.209843,0.951535,-1.410221,0.579922,0.198153,0.086496,-0.211239
501,0.900698,-1.189942,-2.172843,0.291329,0.928347,-0.230853,0.526368,-1.465464,0.644321,0.137321,0.115598,-0.220059
502,0.885022,-1.17298,-2.16063,0.299819,0.921909,-0.245329,0.253012,-1.26101,0.900659,-0.037795,0.159832,-0.219957
503,0.888375,-1.158466,-2.132439,0.310993,0.916189,-0.252736,-0.112977,-1.066787,0.865807,-0.059909,-0.012106,-0.19128
504,0.896836,-1.151856,-2.101881,0.317844,0.913521,-0.253869,-0.35273,-0.913122,0.475103,-0.105717,-0.055687,-0.178306
505,0.90472,-1.155588,-2.074777,0.317153,0.915032,-0.249247,-0.686725,-0.852817,0.069973,0.008653,0.003364,-0.145071
506,0.922408,-1.169149,-2.038335,0.311592,0.920418,-0.236082,-1.175761,-0.713763,-0.180381,0.052223,-0.079445,-0.150622
507,0.961925,-1.189742,-1.985603,0.30506,0.928273,-0.2127,-1.524563,-0.294672,-0.253857,0.041894,-0.109349,-0.197334
508,1.019992,-1.212496,-1.92103,0.298811,0.936494,-0.183534,-1.610411,-0.051004,-0.375478,0.027269,-0.056718,-0.36885
509,1.073999,-1.236546,-1.862062,0.288395,0.944656,-0.156354,-1.36727,-0.090251,-0.627966,-0.032215,-0.002045,-0.465778
510,1.111758,-1.260616,-1.81742,0.273623,0.952279,-0.135238,-1.047389,-0.290996,-0.786776,-0.066134,-0.05587,-0.36818
511,1.142484,-1.281216,-1.77619,0.259745,0.958364,-0.118594,-1.01221,-0.530713,-0.543736,0.028677,0.17718,-0.157697
512,1.183934,-1.292339,-1.723072,0.254547,0.961481,-0.1037,-0.853468,-0.541856,-0.026662,-0.068054,0.23728,-0.319319
513,1.221503,-1.294855,-1.671022,0.255988,0.962169,-0.093238,-0.561284,-0.565171,0.222168,-0.139746,0.041173,-0.286248
514,1.229267,-1.290139,-1.651668,0.260976,0.960874,-0.092766,0.200435,-0.668539,0.369695,-0.039739,-0.235608,0.040459
515,1.137305,-1.274425,-1.72303,0.265026,0.956403,-0.122668,1.928638,-1.754346,0.276335,-0.06213,0.056674,0.084735
516,0.913635,-1.238875,-1.907256,0.257984,0.945418,-0.199052,3.626342,-2.08996,-0.116232,0.18832,2.187013,0.380159
517,0.817252,-1.2359,-1.992078,0.239682,0.944444,-0.224879,-0.144765,-0.061958,-1.037137,0.384509,1.261809,1.077647
518,0.831148,-1.24233,-1.99796,0.238293,0.946538,-0.217429,0.370026,1.082738,0.231903,0.093342,-0.72231,-0.422464
519,0.848604,-1.214226,-1.998619,0.261915,0.9371,-0.230735,0.829586,0.693229,1.334813,0.136248,-0.388394,0.036185
520,0.879875,-1.193397,-1.956562,0.283985,0.929626,-0.234823,-0.115585,-0.818927,1.22119,0.227978,0.119736,0.034414
521,0.903397,-1.186489,-1.908582,0.294465,0.927058,-0.232047,-0.847863,-0.992126,0.41513,0.014769,0.824162,0.525932
522,0.942738,-1.211335,-1.859309,0.284634,0.936086,-0.206685,-1.81346,-0.067797,-0.794549,-0.219829,0.43278,0.322713
523,1.004813,-1.247619,-1.801226,0.268048,0.948231,-0.170295,-1.681774,0.645883,-0.894956,-0.225872,0.043895,0.036155
524,1.086015,-1.271238,-1.73565,0.261084,0.955467,-0.137514,-1.364827,1.029047,-0.287551,0.177576,0.011101,-0.055373
525,1.179538,-1.282489,-1.655472,0.262829,0.958727,-0.108424,-1.290393,0.620408,0.073483,0.215518,-0.264467,-0.097188
526,1.26784,-1.294722,-1.564181,0.260152,0.962133,-0.081318,-1.482624,-0.342269,-0.375279,0.121058,-0.614904,-0.03944
527,1.350212,-1.31505,-1.464637,0.246822,0.967475,-0.055346,-1.510962,-0.808485,-0.710302,-0.014949,-0.331656,0.041826
528,1.437919,-1.333308,-1.356921,0.23317,0.971932,-0.031167,-1.420614,-0.817588,-0.643429,-0.007187,-0.289559,0.089654
529,1.536565,-1.347983,-1.240549,0.220825,0.97528,-0.007562,-1.358266,-0.670968,-0.600453,-0.00299,-0.319304,0.084894
530,1.638368,-1.359183,-1.124641,0.209537,0.977693,0.01418,-1.143156,-0.497117,-0.573536,-0.030627,-0.305605,0.035746
531,1.72715,-1.369463,-1.027888,0.197515,0.979801,0.031136,-0.799861,-0.178321,-0.674096,-0.143621,-0.079074,-0.128045
532,1.803899,-1.382667,-0.949174,0.181942,0.982356,0.043196,-0.528023,0.057987,-0.863711,0.002735,0.015645,-0.017256
533,1.882002,-1.396747,-0.871641,0.16483,0.984892,0.053019,-0.494176,0.040632,-0.815383,0.24232,-0.069303,-0.065211
534,1.96369,-1.404398,-0.785913,0.152989,0.986188,0.063405,-0.570546,-0.227873,-0.469468,0.315074,-0.037411,-0.15978
535,2.028374,-1.404637,-0.71369,0.148359,0.986227,0.073057,-0.491506,-0.375329,-0.160011,0.338945,0.072504,-0.173887
536,2.068257,-1.402865,-0.66468,0.146864,0.985933,0.079749,-0.364111,-0.446361,-0.089596,0.420855,0.076323,-0.086005
537,2.095284,-1.400334,-0.625827,0.146816,0.985506,0.084939,-0.334854,-0.743985,-0.012098,0.479114,0.16081,-0.111199
538,2.086096,-1.397069,-0.614855,0.150389,0.984947,0.085171,-0.04074,-1.111144,0.175229,0.267289,0.347877,0.131
539,2.027641,-1.393904,-0.647067,0.157907,0.984395,0.077615,0.333537,-1.510281,0.297996,0.212454,0.383067,0.180609
540,1.906185,-1.393044,-0.733357,0.166946,0.984244,0.05819,0.879647,-1.960887,0.355799,0.14151,0.421396,0.22811
541,1.733446,-1.392188,-0.8664,0.175296,0.984092,0.028766,1.282389,-2.14314,0.295821,-0.028369,0.178155,0.273694
542,1.530461,-1.388569,-1.032194,0.181055,0.983442,-0.007307,1.544299,-1.808415,0.277993,-0.011576,0.281954,0.242292
543,1.352938,-1.377576,-1.182828,0.187466,0.981391,-0.0415,1.37859,-1.278921,0.408617,-0.019696,0.331017,0.252361
544,1.229279,-1.361507,-1.287166,0.195753,0.978179,-0.06958,1.131802,-1.007918,0.516573,0.040193,0.171129,0.094894
545,1.13089,-1.345135,-1.363586,0.202437,0.974646,-0.09528,1.046479,-1.377777,0.376514,0.154451,0.126397,0.01035
546,1.03607,-1.331198,-1.423712,0.204175,0.971433,-0.12093,0.853908,-2.086115,0.25964,0.179659,0.174441,0.029438
547,0.951094,-1.319557,-1.460241,0.202368,0.968605,-0.144381,0.590914,-2.690237,0.248963,0.228983,0.226311,0.087985
548,0.877485,-1.309985,-1.476758,0.198325,0.966181,-0.164792,0.387997,-2.956982,0.264979,0.160043,0.212576,0.158643
549,0.816217,-1.302486,-1.479172,0.193137,0.96422,-0.181584,0.201373,-2.936102,0.266853,0.089761,0.212721,0.196523
550,0.783472,-1.295743,-1.456308,0.191673,0.962411,-0.192412,-0.115116,-2.618488,0.500313,0.04908,0.137656,0.252746
551,0.767248,-1.292583,-1.420473,0.190636,0.961548,-0.197685,-0.255003,-2.455888,0.452126,-0.065514,-0.162079,0.204582
552,0.753674,-1.289336,-1.385879,0.190071,0.960651,-0.20253,-0.180603,-2.283564,0.450288,-0.08654,-0.215793,0.203049
553,0.73781,-1.286651,-1.353845,0.188569,0.959902,-0.207428,-0.238434,-2.39072,0.391269,-0.122971,-0.345674,0.255569
554,0.716627,-1.287225,-1.322154,0.183771,0.960062,-0.21096,-0.369392,-2.697607,0.260425,-0.079065,-0.508784,0.337135
555,0.688842,-1.292989,-1.292228,0.174319,0.961659,-0.211708,-0.56768,-2.872908,0.048824,-0.050341,-0.537251,0.363091
556,0.662081,-1.303708,-1.262152,0.162245,0.964543,-0.208154,-0.71157,-2.678229,-0.026137,-0.034269,-0.509313,0.366174
557,0.650355,-1.315597,-1.225108,0.152839,0.967613,-0.200901,-0.799456,-2.196804,0.06984,-0.045844,-0.404594,0.263783
558,0.665833,-1.3271,-1.170555,0.149044,0.970453,-0.189745,-0.905555,-1.668699,0.229724,-0.0872,-0.233896,0.174898
559,0.701775,-1.338381,-1.106575,0.148687,0.973113,-0.175893,-0.890154,-1.114713,0.20562,-0.095099,-0.159102,0.086691
560,0.730388,-1.348311,-1.057322,0.147204,0.975352,-0.164361,-0.618603,-0.949747,0.008617,-0.045734,0.010793,0.018258
561,0.724012,-1.355381,-1.041178,0.141582,0.976888,-0.160126,-0.260655,-1.219894,-0.143429,0.044194,0.243144,-0.040863
562,0.695039,-1.357242,-1.044438,0.135719,0.977284,-0.162763,0.101157,-1.300494,-0.014748,0.059685,0.334728,-0.044893
563,0.668649,-1.350785,-1.048108,0.135287,0.975895,-0.171237,0.341201,-1.003191,0.286718,0.125257,0.319103,-0.141766
564,0.664969,-1.339634,-1.035396,0.141363,0.973401,-0.180287,0.358391,-0.715612,0.549252,0.152018,0.18082,-0.378261
565,0.683146,-1.324213,-1.001782,0.154075,0.969752,-0.189309,0.385317,-0.801203,0.883903,0.249597,-0.035044,-0.29499
566,0.67686,-1.303398,-0.985527,0.165492,0.964462,-0.205968,0.779704,-1.278116,0.725967,0.438878,0.074082,0.0174
567,0.664303,-1.28737,-0.966449,0.172402,0.960103,-0.220174,0.220308,-1.595738,0.720332,0.396873,0.293849,0.150091
568,0.677713,-1.280564,-0.92306,0.179432,0.958177,-0.222929,-0.301825,-1.298501,0.634051,0.107769,0.599409,0.327711
569,0.697371,-1.280912,-0.873972,0.183566,0.958277,-0.219103,-0.435225,-1.449797,0.490171,-0.06029,0.560552,0.303255
570,0.699315,-1.282731,-0.840117,0.182868,0.958795,-0.217411,-0.381674,-1.5263,0.128516,-0.154548,0.282171,0.282841
571,0.663501,-1.288928,-0.846453,0.171304,0.960537,-0.219135,-0.016218,-1.494378,-0.444743,-0.15719,-0.307049,0.309467
572,0.602229,-1.293105,-0.878591,0.155289,0.961691,-0.225904,0.071394,-1.489264,-0.467639,0.068008,-0.360052,0.3728
573,0.560297,-1.30066,-0.894501,0.141818,0.963734,-0.226054,-0.385777,-1.238933,-0.335489,0.232282,-0.05634,0.346415
574,0.554417,-1.314815,-0.878723,0.13329,0.967415,-0.215263,-0.893632,-0.97936,-0.073382,0.326823,0.318443,0.238914
575,0.593464,-1.331724,-0.818862,0.132424,0.971558,-0.196305,-1.183099,-0.948842,0.270661,0.278297,0.395233,0.125763
576,0.654903,-1.346304,-0.736842,0.135584,0.974907,-0.176549,-1.081886,-0.88672,0.365292,0.150091,0.188926,0.045842
577,0.720079,-1.356632,-0.652977,0.140147,0.977154,-0.159764,-0.935453,-0.820145,0.372639,0.131307,-0.120572,0.138448
578,0.779793,-1.367127,-0.574949,0.142212,0.979331,-0.143815,-0.974251,-0.863968,0.17694,0.092193,-0.187522,0.154573
579,0.854749,-1.379189,-0.478388,0.14366,0.981699,-0.124998,-1.18011,-1.048775,0.217399,0.067736,-0.209711,0.146757
580,0.948833,-1.392459,-0.360433,0.144165,0.98414,-0.103349,-1.293938,-1.103258,0.088487,-0.023468,-0.258691,0.168778
581,1.049137,-1.407447,-0.236563,0.140983,0.986688,-0.081032,-1.266125,-1.080056,-0.143152,-0.027442,-0.124231,0.103509
582,1.143405,-1.422407,-0.119286,0.134533,0.989011,-0.061276,-1.063779,-1.085435,-0.30517,-0.01907,-0.094174,0.057339
583,1.222175,-1.436233,-0.018085,0.126073,0.99096,-0.045823,-0.846621,-1.047476,-0.395569,0.050166,-0.20028,0.072435
584,1.298575,-1.448216,0.078451,0.117754,0.992496,-0.032871,-0.741613,-0.912689,-0.360825,0.087705,-0.282413,0.101536
585,1.390923,-1.457577,0.188065,0.111137,0.993598,-0.020209,-0.747755,-0.777689,-0.283061,0.098092,-0.29151,0.096244
586,1.518588,-1.465365,0.331384,0.10507,0.994447,-0.005491,-0.867961,-0.731334,-0.316007,0.113603,-0.157259,0.022245
587,1.674606,-1.472472,0.502878,0.097612,0.99517,0.01017,-0.835404,-0.710797,-0.418355,0.181624,0.03402,-0.044929
588,1.84112,-1.47865,0.682727,0.088647,0.995757,0.024565,-0.753503,-0.572421,-0.461757,0.201086,0.069794,-0.047697
589,1.994392,-1.4819,0.846751,0.080904,0.996051,0.036479,-0.536771,-0.452083,-0.373871,0.241728,-0.036579,0.007329
590,2.095393,-1.483987,0.956401,0.075012,0.996234,0.043408,-0.32494,-0.447942,-0.261302,0.407684,-0.012638,0.05788
591,2.1573,-1.482321,1.031804,0.073568,0.996089,0.048886,-0.328783,-0.796292,0.009378,0.463542,0.068044,0.014148
592,2.165922,-1.476426,1.05788,0.078006,0.99555,0.05281,-0.196585,-0.825375,0.241074,0.312695,0.126825,0.01622
593,2.122836,-1.469923,1.031689,0.08572,0.994917,0.052796,0.004777,-0.93656,0.431699,0.351979,0.212649,-0.044785
594,2.016183,-1.460846,0.943624,0.099003,0.993962,0.047262,0.321345,-0.949487,0.725551,0.317165,0.180874,0.107539
595,1.841176,-1.449515,0.790197,0.116567,0.992654,0.032309,0.837534,-1.301358,0.893045,0.247004,0.143408,0.258692
596,1.606127,-1.433258,0.58825,0.136998,0.990557,0.004842,1.342511,-2.013246,1.058787,-0.027989,0.148146,0.289561
597,1.353585,-1.40844,0.378231,0.15783,0.986849,-0.034832,1.8417,-2.270675,1.066876,-0.093331,0.221891,0.285076
598,1.148006,-1.379226,0.20952,0.173624,0.981706,-0.078117,1.803664,-1.73261,0.808479,-0.025705,0.417433,0.396156
599,1.0181,-1.350877,0.104231,0.185661,0.975915,-0.11452,1.49358,-1.204092,0.775726,0.021263,0.375495,0.286303
600,0.938331,-1.322609,0.047833,0.198124,0.969359,-0.145205,1.253841,-1.341865,0.805206,0.129375,0.371522,0.249926
601,0.873174,-1.297204,0.013072,0.207061,0.962807,-0.173565,1.056407,-1.713535,0.682526,0.15558,0.426415,0.220196
602,0.82003,-1.274846,-0.00294,0.213238,0.956526,-0.198957,0.809662,-1.989753,0.707862,0.100711,0.419176,0.194029
603,0.777771,-1.255229,-0.003696,0.21777,0.95062,-0.221117,0.658947,-2.104071,0.655681,-0.107144,0.260531,0.140917
604,0.737574,-1.235569,-0.002721,0.221236,0.944335,-0.243477,0.678817,-1.887102,0.724977,-0.033629,0.164902,0.23362
605,0.698628,-1.220767,-0.002458,0.220555,0.939363,-0.262582,0.599821,-1.80645,0.338693,-0.029072,0.122542,0.23974
606,0.65613,-1.2096,-0.004498,0.215586,0.935475,-0.28001,0.298587,-2.334958,0.366108,0.005239,0.220592,0.110928
607,0.622138,-1.201117,0.008844,0.210562,0.932443,-0.293614,0.162077,-2.247436,0.441955,0.125619,-0.056024,0.222645
